"","chain.1.tau.1.","chain.2.tau.1.","chain.3.tau.1.","chain.1.tau.2.","chain.2.tau.2.","chain.3.tau.2.","chain.1.tau.3.","chain.2.tau.3.","chain.3.tau.3.","chain.1.tau.4.","chain.2.tau.4.","chain.3.tau.4.","chain.1.tau.5.","chain.2.tau.5.","chain.3.tau.5.","chain.1.tau.6.","chain.2.tau.6.","chain.3.tau.6.","chain.1.tau.7.","chain.2.tau.7.","chain.3.tau.7.","chain.1.tau.8.","chain.2.tau.8.","chain.3.tau.8.","chain.1.tau.9.","chain.2.tau.9.","chain.3.tau.9.","chain.1.tau.10.","chain.2.tau.10.","chain.3.tau.10.","chain.1.tau.11.","chain.2.tau.11.","chain.3.tau.11.","chain.1.tau.12.","chain.2.tau.12.","chain.3.tau.12.","chain.1.tau.13.","chain.2.tau.13.","chain.3.tau.13.","chain.1.tau.14.","chain.2.tau.14.","chain.3.tau.14.","chain.1.tau.15.","chain.2.tau.15.","chain.3.tau.15.","chain.1.tau.16.","chain.2.tau.16.","chain.3.tau.16.","chain.1.tau.17.","chain.2.tau.17.","chain.3.tau.17.","chain.1.tau.18.","chain.2.tau.18.","chain.3.tau.18.","chain.1.tau.19.","chain.2.tau.19.","chain.3.tau.19.","chain.1.tau.20.","chain.2.tau.20.","chain.3.tau.20.","chain.1.tau.21.","chain.2.tau.21.","chain.3.tau.21.","chain.1.tau.22.","chain.2.tau.22.","chain.3.tau.22.","chain.1.tau.23.","chain.2.tau.23.","chain.3.tau.23.","chain.1.tau.24.","chain.2.tau.24.","chain.3.tau.24."
"11",-4.24236665212307,-4.78965599032857,-5.91316824747877,-1.40053747832289,-1.76763494649373,-2.94844036037689,0.445081868934769,-0.173215962149643,-0.238120811583242,1.19184970285215,1.78751158216877,1.36365580810993,2.06217249148834,2.22036824918164,2.71488128709727,4.0165705780665,4.51832378503636,4.53124509645632,9.05649151919499,8.76201126865422,9.26742283046531,10.5245876902281,10.9419494948867,10.1888480898527,13.3725337252695,12.622128748563,13.3663466879632,13.1522097664085,12.4789212849285,12.7460733191196,19.8110025211503,18.8210772756517,19.2529508951085,21.4295651436947,20.9104683039722,20.6522689770597,29.4667670369923,28.5194231463225,28.6325367889132,34.629453411917,33.0252408447183,34.5684560359134,36.3737552681647,33.3090723733223,37.1739904432384,39.2894601219967,36.8536182850473,40.1913054196354,39.8820339166908,38.6084319805455,39.8884652448564,44.7259644372465,43.2170348139749,45.12307937567,44.5687187817772,41.8943855556131,44.1096961729759,45.594441665478,43.5341578141076,45.5940286148991,45.5942704329486,44.2352483865351,46.4824865119523,45.9771607460826,44.6297636337268,46.9296557437205,46.0699817175336,44.8263513050363,46.3039977200413,49.1364709435377,45.981771477143,48.6500549285538
"12",-7.26181356291827,-5.71250873846053,-5.7228455061722,-3.49764882584144,-1.21423494707894,-3.08515194424142,-1.51945397960808,0.366374271030245,-1.21733660843852,1.08055672723359,2.63706926122119,1.61198941785146,0.677860730674568,3.11669149937201,1.30797276165292,3.38699023762557,5.16213109769289,2.81196533682083,6.4997132363597,9.94113374035881,8.24114884438618,7.88544600582973,11.0806660393008,8.97665456494078,11.0639291859137,13.3769303804341,12.3719179310096,11.6159182487447,13.3783687072124,12.5161480848492,18.0337469641926,19.6645947495984,19.8650357122853,18.8269206519146,21.2062026805132,21.0052219289295,27.3231434625389,29.5242341383678,27.8337838950785,34.0964797633041,33.3602681542186,33.46301317253,34.8319643694707,36.2799049736039,34.7973745402655,38.3093907019636,39.0661323887733,39.2226945903102,38.3798805232591,39.9825577996554,39.2131907086045,42.9332053621503,43.5433071538664,43.0897244580198,43.2342833448759,43.6687640477874,42.9709331912322,43.9900754550941,45.3012473944253,43.9057019083266,45.3721670353925,45.2052166385679,44.4817415395626,45.5716652332957,46.1313566706244,44.7592563851904,45.5254125183861,45.1498346301995,45.4218339568793,47.2226140530007,47.2032131272481,46.5682340746983
"13",-7.03186238850159,-4.21859377620871,-6.19662348134857,-3.70137832299044,-1.38994883399049,-2.90185642196012,-1.01010587345597,0.839121973251032,-0.197295631727384,1.36598117639204,1.85738562561268,2.44136032117198,1.58063518538599,1.80904962692032,2.086693697239,2.47553621946281,4.51461871289106,4.81731385972804,7.89135024069752,9.82955773464359,9.48677113061757,9.39068667994081,11.1028342810264,10.6240605332963,12.1764177688511,13.2910583605909,13.1388762201796,11.4216497129864,13.0246127339508,13.861022976708,17.8016229953963,19.854485944098,19.7830539101645,20.2657237692068,20.6328878530304,21.2458013866916,27.0204739785402,27.6262929269223,29.8945429581395,31.7940782406239,32.7776148880497,35.0550249299655,34.4177015919134,36.095731645006,37.1819439989585,37.8043186646501,37.4888830629556,38.8364491269831,38.8616004566975,39.4848164513084,39.6880642120653,42.3745849070739,42.3451952502172,42.7026926247952,42.1099079972979,43.4029636111114,43.1347359346092,43.7078835109899,43.5940301925547,44.5784544968575,43.9093671947839,43.7842732189601,44.5706704642393,44.981506424124,44.4180467600626,45.8854545910589,45.2436003010436,44.259780146213,45.0106270693853,46.6071286256513,46.2592960915634,46.5258320300268
"14",-6.98703441034968,-5.48132804755346,-4.49838517510806,-4.74632339190205,-2.25548737401261,-1.96592730733547,-2.18525460815805,-0.772689088412357,0.683598411765824,0.627570030697264,1.47538465181916,2.05739654299301,0.20002959927229,2.06296452349047,0.96680698187976,2.03096571405981,4.14071753635592,4.14816030829188,8.34045021954077,9.54728762957794,8.7678868415843,8.97038197080436,10.4150789495443,10.2932695840315,11.8180534978103,13.0359399305001,13.1888922055024,11.3463043225579,12.5481976343898,13.3874093210389,18.0212515317283,19.0802867888945,19.4253637452509,19.2095774653959,21.377506954353,21.5782837274934,27.040936347034,28.4092562431072,29.2648980837545,32.7678886061787,34.3713765061821,34.2210035971703,34.1659599713581,36.0815728788158,37.9805992261083,37.8407052470244,37.8695339761364,39.9492082472328,39.4278226197205,39.4138369001142,38.7880347789683,43.2400017598647,43.5659154211074,42.8942423423498,42.0859372933046,43.152120248935,42.8842478970662,43.6980548242517,44.0663273715059,44.4721215940655,43.9191121412829,44.9201899785133,44.8442639410557,45.3681017582322,45.3789200727635,46.1577623461357,45.3555238972201,46.352240649228,44.7430182472673,47.1745869881013,46.3299771165433,47.2914946742517
"15",-4.32923294877232,-4.91162267789258,-4.87858465472307,-1.394211083209,-2.29306843536704,-1.10422008717866,0.484914072023376,-0.207768096849182,0.407267331598775,1.86831058129669,0.595981740750405,1.74444465937533,1.88123857959092,1.25659607505838,2.32203649970113,3.37495053484661,4.46798132882153,5.47743437353331,7.92567156403838,8.12880049085475,9.13723473304766,9.52596496452356,9.71264848441315,11.0131155184985,12.0388606907753,13.400334295781,13.0970028077812,12.9221626895268,12.5975853415224,13.5556944785324,18.2869675019955,18.7428111605253,20.2061990146298,19.4766336676851,19.9333115439338,22.0286155639652,27.9995694331747,28.5976642130113,30.1203645145026,32.9598457876517,33.6586568938689,35.0488742593123,36.061760814203,33.796865361304,36.6581667829111,38.0344899331796,37.7791691456725,40.9406609609907,38.977182090447,38.7902750935573,40.9093123877142,43.1284478526287,42.399336891638,43.8080300387451,42.2795297935203,43.3332489888047,43.8994430739659,45.139097938451,43.4766762737599,45.5016849805207,44.4538581468533,44.05985723761,45.2269771096617,45.5766178324653,45.4770731625655,47.0639099498824,44.8295852983003,44.3786804814629,46.4150512935605,46.8252428250099,46.7054033025439,48.1585490405798
"16",-6.28784946408424,-5.49669501920376,-6.11258827914784,-2.29866824062827,-2.67193338409531,-4.24647318601326,-0.31966831476694,-0.325220945916456,-1.18460008724422,2.42448753503891,2.35760355988596,1.26982181680788,2.68860715422913,2.01098390451319,2.33981154795725,3.72634959479607,4.84938466381276,3.67633125989723,8.17520868380155,8.99346222569034,9.09208594580929,10.2090256401523,11.6421935698889,9.52633851772886,12.3906821552119,13.6944819058452,12.7208869284928,12.324864586688,13.2358832899793,12.2554756972873,19.6031594301911,20.1865588797913,19.3651343087686,20.4448217943692,21.1503821353632,20.1535178243719,28.8416476054127,28.7356573961201,28.587094048313,35.1368560639859,34.461677074484,33.7166604423349,34.0437454177982,35.7262932849726,35.6237678043924,40.0709082487043,39.8626262432554,36.6288045939095,41.159124686259,40.4693102119074,38.8502387036248,44.5406960336785,42.806796973433,44.5749046015923,43.0332255590486,43.3671959295941,42.8331415013721,45.4130232321878,44.1388084632315,44.285146716422,44.5264501236811,46.1091767630253,45.4744868369658,46.0585116113973,46.5514209164199,46.2582467607785,45.5883392314838,45.9649004871675,45.6126880837314,47.3713159820591,47.9813252541969,47.6578000788968
"17",-4.88004484990288,-4.48485263622804,-8.01623312959692,-2.03407713867828,-2.15283609425039,-3.4360849468175,0.822174546581785,0.364104740864589,-1.69721111561783,2.79551593977546,1.80791672784974,0.988510699298089,3.0052891722632,2.38605033748192,1.46188673917192,4.5021617329471,4.50598300706125,3.89068061357259,8.79364775597663,9.3973239785384,7.76912821413369,9.63417211193133,10.5938860482509,10.012501163549,13.3818435421105,13.24505652819,11.9009828870632,12.9848777346798,13.5203490771796,11.9494288444948,20.2589557119639,19.2119572259802,18.6474096374795,20.9858429571408,21.6773803438399,19.9581655986588,29.5499419776554,27.861818207854,28.5270773204628,34.8933056187344,31.9240604841509,33.4559176212213,37.5740603653633,34.1705438884643,34.956653736057,41.001585675543,37.6524268190338,37.6930451926943,41.8818498040685,40.2054750514073,39.0444223929913,44.9648195302118,44.2900103836106,43.7968319335281,45.9038208668775,43.1636081871562,42.6714789386781,46.3982829418844,43.8873587545157,43.6116132106399,46.7964320151273,45.3928616980106,44.5748807610924,47.7430144508659,45.558802247769,46.1351400239676,47.6896759677671,45.9978031857438,45.5614262567307,48.0278631519244,47.6345224779197,47.3074394662609
"18",-4.87357550250683,-7.39935708425974,-4.11356369425418,-1.68743677886829,-3.49864940436875,-1.94363441203275,-0.149630881306171,-1.58792031589433,0.260590595731168,2.68589999662865,1.65331633135648,3.20873451765961,1.87042222398847,0.416326918356811,2.8234011179453,4.49443938041258,2.77716414059978,5.14160263205859,8.26534793785257,6.02732627006036,10.0073615844267,11.1275115924449,8.90871942345562,10.9563881471298,12.759056976326,11.2291477474812,13.504143295332,13.4407593836785,10.9035569644325,13.7413556666714,19.5059401276249,17.6830491183476,19.9627567818794,20.5067977755766,19.2828110956276,20.9386839992064,29.8912849482885,26.9983568574865,28.9479525529263,34.1895852531157,33.319257780298,34.7483514509409,37.724765559593,36.5941373957792,35.0645731793075,40.3106568201061,39.6857583215335,37.569650160445,40.1367991961789,38.9570271429676,40.1657639464742,43.3578697951571,44.1035113311698,44.1301696424896,43.136073635027,42.7304578761867,42.5470413549593,44.6213655265761,44.1975872844636,43.9086042151922,45.1262758338499,45.6807214060566,44.5862367987265,46.6675615032679,46.2699528011635,45.3795556422885,45.1558544148927,45.4763908168599,46.2102625650024,47.1132541410526,47.9850941010261,46.232982205075
"19",-5.08075791710436,-7.53687241644087,-5.24904860049123,-2.38261166775027,-4.65448696450231,-2.47326305152897,0.111507092190737,-1.85680181346052,-0.734897584739064,2.05898859677251,0.673321203054077,1.56860092525461,1.89828273635479,1.25698476542505,1.70408051967498,3.63021476202782,2.08547150066537,5.11928554258415,8.93455649118261,7.12215874656345,8.49652926078998,10.0493948805524,8.75178226295099,10.3264564208287,13.0555693583711,11.6441289450406,12.8741686618592,13.0480557346766,11.6044353766825,13.5631636809477,18.5366654140572,18.4980203244937,20.0711721998857,20.5092641633494,19.8219874847347,20.6695992472082,29.1714012328929,28.0588083963254,28.4099181946084,33.4163232359616,33.9898677644385,34.8353179363464,36.1598998589345,35.6414436254964,35.0033317704305,37.3978675162517,38.5443298945248,38.5715143459183,39.2445343041658,39.340556444191,40.1879184219115,41.8797988145836,42.4541011068668,44.3643945800664,41.7922113845268,42.476798186995,44.0509465962738,43.1424416384282,43.7698505450838,44.5628242227199,44.3996724304945,43.9841131730537,44.7424312537488,45.1683647283403,45.2285010269953,47.5954114238083,45.0504803737073,44.0940621357875,45.8151510588025,45.5526857596786,46.2982899905088,48.2771685331314
"20",-4.92911847489295,-4.7676957027623,-7.00492940022013,-2.36254061780188,-1.56354327705665,-2.98874395722492,1.02429139753657,1.64787130733137,-1.21259734038526,1.07610975408527,2.67985097298152,1.25916025818811,1.78395221780448,3.77679035219879,1.24833050507555,3.78676377934543,5.2851836839954,2.10899431376763,7.93585877143658,9.10518982603796,7.40216993252251,10.6676434588761,11.53747855492,8.64166653103068,13.5133842680527,13.658500809253,11.3095254624797,13.1932916500267,13.8251875636537,11.5015723020884,20.0059844418304,20.92652400294,18.1367098473044,21.6835684986865,21.7852166061256,19.8600775386074,30.4071488540417,29.1092536798196,27.6369582772478,34.7608999591984,34.6592356558897,32.4342759424081,35.0406840681127,36.5753989783713,35.1598298587564,39.3051514719925,40.6683171936192,38.157768624001,39.9800943245121,41.0154860278014,38.9388208164483,43.3646683804248,44.6605385875348,43.4827401610421,42.702864043128,44.8686196297118,42.7715033631161,45.1811403586894,46.0791763841379,44.0833788719141,44.5706153682481,46.4592388451569,44.8002053677765,45.8579832684289,46.9806734370578,45.8164138700894,44.6561104175787,45.9354417090455,44.5021596949649,47.0658253357838,47.478853826017,47.2486684734438
"21",-5.88034465810706,-5.13119121012381,-5.32517221832645,-2.17512652731033,-2.57829948284608,-1.65315951611215,-1.23960714134911,0.283877017294852,0.464830377296365,1.06727450249606,1.37357189186581,3.40503353839652,2.71782169048675,1.23638990504259,2.99571687300972,3.72105039481146,3.38578104770877,5.39094894423936,7.71118958449616,7.08924755242042,9.63221969154348,9.75575157100755,8.63210841599952,11.6148413918825,11.9005775785306,11.5393194394642,14.2164668789671,11.9812714864755,11.6879435841562,14.0405025879128,18.6483973503273,17.4661645131431,20.693334030878,20.3319594116638,18.2702535066765,21.2602776192745,27.8481870397904,26.7838449803293,29.4974884049069,33.726687617097,31.4838129278606,34.2283930575618,34.4790499084674,34.6735635820859,36.7197087612035,38.8491027949967,36.545889245705,39.5283974275805,39.4398088948114,38.0739856238806,40.627002386044,42.7609881775279,42.8052422458368,44.3868409694058,42.6009228049886,43.0868976048651,42.8356697826272,44.7874876843978,43.5581724786401,45.1841410479492,44.093365355633,42.6295895338396,44.9803465639717,44.6961287797173,45.3802320809488,46.8222494732214,44.872981352079,44.1879403383647,46.369195639521,46.2621518395028,46.5926621835627,48.0217603890584
